0.011251388263675966 0.028551844453235265
0.05928474126902644 0.063350211784499
0.14570796659431245 0.09130838136613094
0.2705531787586651 0.10991390041091266
0.4338414075538368 0.11827417103417712
0.6355976657816219 0.11704573900040813
0.8758523845465208 0.10808998754557016
1.154641701974398 0.09394288863893059
1.4720075631667355 0.07725366879789951
1.8279977783123502 0.060327056265662385
2.2226660715619024 0.04484734824719563
2.6560721298834813 0.031796947936877575
3.128281655027917 0.021530149453794806
3.6393664198524034 0.013936951733846606
4.189404329594048 0.008631585380202282
4.7784794884348765 0.005117777013669354
5.406682271600499 0.002906347436486008
6.074109403196537 0.0015814329433166986
6.780864039975626 0.0008247389850988289
7.527055861229376 0.000412326088539701
8.312801165007771 0.00019764942644259542
9.138222970880392 9.085157887824592e-05
10.003451129468223 4.004849278358134e-05
10.908622438990882 1.693076239808189e-05
11.853880769091857 6.8645252911107695e-06
12.83937719222325 2.6692165981421263e-06
13.865270122892081 9.953640102864042e-07
14.931725465091928 3.559435753003105e-07
16.03891676826708 1.2205325519488377e-07
17.187025392181265 4.012791920935653e-08
18.376240681089694 1.2648114147476265e-08
19.606760147641648 3.821489729426663e-09
20.87878966697137 1.1066410592273486e-09
22.192543681467836 3.0710092370974444e-10
23.54824541674892 8.165499384154559e-11
24.946127109403488 2.0798536327814165e-11
26.38643024710529 5.073953770839995e-12
27.86940582174639 1.1853143771796211e-12
29.395314596284916 2.650927523728894e-13
30.964427386052755 5.674632215757697e-14
32.57702535532375 1.1623738147075045e-14
34.23340033000224 2.2777662927024144e-15
35.93385512735615 4.268831970297561e-16
37.678703903788374 7.649288799363378e-17
39.46827252171576 1.3101313919838308e-17
41.30289893670709 2.1441452341246888e-18
43.18293360612038 3.351944287208856e-19
45.10873992057723 5.0037330864595003e-20
47.08069465971722 7.130030641958556e-21
49.09918847379103 9.69454074039741e-22
51.16462639277666 1.2572847556398115e-22
53.27742836484077 1.5546610955630775e-23
55.43802982611789 1.8321097932534465e-24
57.646882303945226 2.056797978136727e-25
59.90445405587206 2.1986660526233625e-26
62.211230746961455 2.2369160073242833e-27
64.56771616812121 2.164960644634054e-28
66.97443299844156 1.992227680618818e-29
69.43192361478343 1.7421538863254173e-30
71.94075095215437 1.4469497861062599e-31
74.50149941873403 1.1407517061230807e-32
77.11477586977057 8.531805097810243e-34
79.78121064496855 6.049701177938846e-35
82.50145867443145 4.06434324326486e-36
85.27620065871535 2.5853493749880303e-37
88.10614432909951 1.5560287625225755e-38
90.99202579479261 8.854625849663465e-40
93.93461098447969 4.760457517364778e-41
96.93469719038194 2.4160785106613304e-42
99.99311472386427 1.1566470503387883e-43
103.110728692594 5.2185106194922836e-45
106.28844091034544 2.216974335336118e-46
109.52719195177755 8.860102756613413e-48
112.8279633659042 3.327811159201227e-49
116.19178006355678 1.173490043078286e-50
119.61971289593201 3.880967726421117e-52
123.1128814433602 1.2024263279330785e-53
126.67245703576019 3.486023044105685e-55
130.29966602891346 9.445545221596759e-57
133.99579336374796 2.388884274559724e-58
137.7621864393394 5.631884750754346e-60
141.60025933439303 1.235928611912125e-61
145.51149741665958 2.521004202377269e-63
149.4974623851777 4.772224622000064e-65
153.55979779656644 8.370019891998937e-67
157.7002351339781 1.3578243411204462e-68
161.92060048597563 2.0336887271529674e-70
166.22282191276886 2.8068384806953406e-72
170.60893758924223 3.562567607061475e-74
175.0811048284146 4.149452749293985e-76
179.641610105867 4.425007965766038e-78
184.2928802258468 4.310084261289446e-80
189.0374947939541 3.824661016761315e-82
193.87820019047297 3.083547842599165e-84
198.81792527372062 2.2521398221710474e-86
203.85979908576985 1.4855147406450572e-88
209.00717088551087 8.819635476370182e-91
214.26363289878802 4.6964178221262065e-93
219.63304625557817 2.234393825454959e-95
225.11957068420904 9.458787038222068e-98
230.72769865820362 3.54696083124131e-100
236.46229485017767 1.1725321300346612e-102
242.3286419497027 3.399090555640451e-105
248.3324941623572 8.591907200624808e-108
254.48014004486913 1.8818913973532925e-110
260.77847677357977 3.5473586323071586e-113
267.2350985289538 5.711482228286457e-116
273.8584024626936 7.789473788047136e-119
280.65771677632347 8.915898699493266e-122
287.64345689921936 8.476856358866707e-125
294.82731778764776 6.617326935497072e-128
302.22251324644947 4.1862163574155277e-131
309.84407732661265 2.1143851689808546e-134
317.7092489549063 8.38216350136519e-138
325.8379701211949 2.5572023022004195e-141
334.2535420676541 5.866768642189845e-145
342.9835062738253 9.849861030061853e-149
352.0608535465262 1.1713839433420331e-152
361.52572639232505 9.483963265565761e-157
371.42788921432754 4.977096381124639e-161
381.8304441190611 1.5908985277510605e-165
392.8156712408081 2.8563038291192985e-170
404.4947247505151 2.5822507196915597e-175
417.02490297798903 1.0073502500509575e-180
430.64344416659736 1.3442525004439673e-186
445.743096973928 4.1829622140367187e-193
463.0800341094463 1.457165307727231e-200
484.615543986444 8.640591690463878e-210
